essay_id	essay_set	essay	rater1_domain1	rater2_domain1	rater3_domain1	domain1_score	rater1_domain2	rater2_domain2	domain2_score	rater1_trait1	rater1_trait2	rater1_trait3	rater1_trait4	rater1_trait5	rater1_trait6	rater2_trait1	rater2_trait2	rater2_trait3	rater2_trait4	rater2_trait5	rater2_trait6	rater3_trait1	rater3_trait2	rater3_trait3	rater3_trait4	rater3_trait5	rater3_trait6
893	1	"Dear Newspaper, I think computers are a good thing, people use computers for buissness. Computers allow you to interact with people far away. They also allow you to do research. That is why I think computers are good. Computers can be used for many different things. They can be used for buissness. Some people work at home on computers. They can also be used to interact with people far away. You can interact with someone who you don't see on a daily basis. Computers can also be used for research. You can do research on a school project or on other buissnesses you interact with. Computers are good. Some people use computers for buissness. You can also interact with people far away. You can even do research on a computer that is why computers are good."	2	2		4																					
936	1	"Dear @LOCATION1 news paper, I think computers are a bad and good thing because computers keep some people inside more than usual and then on the other hand a computer allows you to talk with family members that you haven't seen in a long time, search for upcoming events and see if they are canceled and to search up other stuff like when a movie is playing. Computers are a big part of school too, because without computers it would be hard to study and for some teachers most of their homeworks aquires you to use a computer. There is some other things that are bad about computers too for example: my friend stayed on his computer playing video games for most of the day. Its like when he's on that computer he dosen't listen or hear anyone, not even his parents. He barely goes down to eat dinner and when he does he has his laptop right beside him. His parents started to get tired of it so they took his tv and laptop away so he could go outside and play with his friends. After a while he started to come outside a lot mostly every day when it was nice. They gave him back his computer and tv. The only time he goes on it now is rainy days."	3	4		7																					
939	1	I think having a computer is good because you can research stuff and you can meet people and chat with them. Computers are important to society because it helps keep track of info like doctor appointments and crimnal records for police to follow by. having a computer is a good but if you spend to much time on it you will hurt you eyes. Having a computer can help you talk to friends who have moved and have website that they can talk to you on like myspce or facebook or even yahoo chat. When having a computer its very helpful in life and can help you in a lot of areas. Computers can also cause problems like spending to much time on it and not getting enough sleep for school. Having a computer can also be bad because sitting to close or spending to much time can hurt your eyes and cause you to wear glasses. The way i look at it as i see is that to much is bad so i think spending some time on it is good do you agree?	3	3		6																					
941	1	"@ORGANIZATION1, @CAPS1 computers benefit our society has been a hotly debated topic among citizens in our town. Many argue that computers provide quick easy communication, help children and adults learn, and even teach balancing habits to our generation. "	6	6		12																					
951	1	"Dear Local Newspaper, I agree with the experts when they say people are spending too much time on the computers. The reason for this is that one, people don't get enough exercise. Two, new websites have been made and people want to see how @CAPS1 works. Three, more and more teenage kids have the new technology. Their on @CAPS1 all the time, and don't realize their not spending any time with their family. Now that you know that lets move on to my first reason. First of all, people are spending a lot of time on the computer they don't have time to go outside and exercise, More people probably figure they don't need to go outside. Really they do, @CAPS1's important that they get their body moving and blood flowing through their body. Another thing is that we don't always need to get the answers off the computer. @CAPS1's east to find friend and play a game with them. Find something to do other than play games on the computer. Now that you know let's move on the second reason. Second of all, the computer network came up with new ideas for the computer. They now have facebook. More and more people use facebook now. This right here shows us they won't get out and play, this also means most kids won't do their homework. Another thing is that either parents set a time on the computer or they take @CAPS1 a way. Their is just so much amount of time you can be on the computer for and not get bored. Now that you know that lets move on to the last reason. Third of all, I would like to say people are spending more time on the computer than with their own family. The reason I say this is because @CAPS1 is important to spend as much time with family and friends instead of being on the computer @NUM1. We need to know also what's going on in our daily life. Another thing is that our family is way better than some game on the computer go outside with you family and play a game of wiffle ball. Now that you know that lets moves on to the conclusion. In conclusion, You have read an essay talking about how people spend more time on the computer rather than go outside to exersice, new website to keep them on longer, and not spending enough time with their family and friends. @CAPS1 is important to have a time limite on the computer and get up and moving. Don't be a lazy couch potato and sit on the computer all day get out and spend time with you family and friends, I hope you agree with me. "	3	4		7																					
953	1	"Dear @CAPS1 of @LOCATION1, @CAPS2 the world having a network where people can connect, learn and work efficently. This wonderful network is here in our computers. Computers benefit society because they help @CAPS3 connect with far-away places, develop hand-eye coordination and get work done faster. In the days before computers we were isolated in our immediate area. @CAPS2 being stuck in our town unaware of the rest of the world, unable to enjoy the beauty of @LOCATION3 or send help to the starving people in @LOCATION2. @PERCENT1 of money donated to @ORGANIZATION1 an organization that assists in global disasters comes from online. Without the computer how would our willing people help the rest of the world, or even know about the rest of the world? Give our community the ability to reach out to the farthest parts of the globe, give them computers. Computers produce games and activities more intense than you can find anywhere else. Playing baseball simply doesn't require enough focus. The computer's intricate experience helps future engineers or even pilots develop a focus and hand-eye coordination that could save lives. @PERSON1, who trains the @CAPS3 air force weighs in on the effects of computers. ""They have made a great deal of positive impact."" he states. ""@CAPS4 soldiers have excellent eyes for controls and amazing reflexes, making them natural pilots."" @CAPS5't our community have the opportunity to excel as well? The computers we own train @CAPS3 as we use them to have reflexes and hand-eye coordination equal to the best of the military. Computers allow our lives to be just as enjoyable as they are meaningful by getting our work done faster. Before computers @CAPS7 and calculating took @PERCENT2 more time but now they get our work done quickly and without error. @NUM1 year old author @PERSON2 states ""@CAPS4 computer helps me type @CAPS4 writing a lot faster and it is done right more importantly."" @CAPS7 and typing is just more efficent when you are using a computer accountants, students and even the journalists for your own newspaper need the computer to work faster and more efficently. Don't stunt our community's workers, give them what they need computers! Computers are too important and beneficial to lose. Our community benefits from the computers that help @CAPS3 connect with far away places, give @CAPS3 hand-eye coordination and help @CAPS3 work quickly and correctly. So explain in your next article that we need our computers. Computers are necessary in our community and we would be last without them!"	6	6		12																					
966	1	"Dear the daily newspaper crew, I have seen some of your own disagree about using computers. I for one believe that using a comenter really isn't that bad. For example, the computer is actually good for education. Many use them to create @NUM1 images of things for schoolprojects or science fair projects. I use these machines to play video games on to cure my boredum like most young teens and children do. Unlike most people I dont stay on it forever. I usually play for a couple hours. There are some downsides to having computer in the house. For one the machines use up load of energy in the house making the electric bill rise and @DATE1. On some websites there are people who try to be a stalker like the website my space and twitter but on the bright side these who try to be a stalker usually instantly get caught and put in jail. Computers actually have a positive effect on the mind and movements. For example children who have computers learn how to fly a kite or for themselves with their parents watching and they learn hand-eye. Many children who play sports that have computers actually manage to catch a ball faster than usual. So you see computers are not that bad. So please think of what will happen to children if computers are banned."	3	4		7																					
973	1	"I am writing this article to inform you on how most people are spending their time an computers. In this article I am going to tell you about computers and what people are doing with them these days. Some people use their computers for business of work related. But then again these are people that use them for entertainment and other social things. These are the people that just sit on the computer all day. What they could be doing is enjoying life. Going outside and getting fresh air. But no they want to sit inside all day long on the computer. Now is why do people want to stay inside all day long on the computer some people are constantly on their social websites. Such as @CAPS1 or @CAPS2. They are obsessed so thoes are teo websites that are very addicting to some people. and then these are the people who just like looking things up. Then lastly just get off, go spend time with your family the computer will always be there. And use the computer only when you need to. Yeah its fun to go look up things for your entertainment. But all things are good in moderation. So I hope you will listen and also agree with me I think I made my point about how much you should use computers. So thank you for listening."	3	3		6																					
974	1	"What compters stop you from doing is your homework in school. But when you do something on the computer your not soposes to do, you get stuck on a website you can't get off your screen. So what I'm trying to say is to don't stay on the computer than just @NUM1 min."	1	1		2																					
977	1	"Dear Local newspaper, @CAPS1 opinion is yes people are on the computer to much. I have @NUM1 good reason why I think people are on the computer a lot. @CAPS1 first reason is people are losing time. Second not that much engry. Third you just spending your life on the computer keep on reading why I don't agree that it befits society to people. People losing time to have fun. They do have any time for friends family, pets, and scuh more. It mostly adicaution to go on website like facebook, myspace, @CAPS2, and such more people just need to get off the computer and have fun outside. Mostly people dont really get that much engry. Some people are always inside they just need engry. Fresh our will help that maybe going to the gym or jog outside for a while. Being inside isnt really good for you. Just being inside just make you kinda gang weight. And then you wouldn't have anytime with your friends, and more only if your inside like always. Fineally you spend all your time at home being computer. And you don't have anytime, engry and such more. YOu spend all your time inside computer cool technology but you don't need to be on it @NUM2. You just have time for friends and family. Now you know @CAPS1 opinion why computers are benfit society. People are losing time and everything. People dont have anymore engry. And your spend all your time on the computer. Bye for now."	3	4		7																					
995	1	"I think computers are good, because some people dont have phones so @CAPS1 a good way to conect with people you know, also meet new people. Second some people are going to collage when there done with high school so you could just look on the computers and find one you like and pricess, also find ways there. Third reason is ahopping if a holiday is coming up you could check online and find stuff for cheap and nice to you. You could also order it to your house online if you dont got alot of time to go shopping. @CAPS1 some reasons why I think online is good you could chat, find places and pricess, collages and also shop online @CAPS1 why online is good."	2	2		4																					
999	1	"Dear Newspaper, @CAPS1 your life without computers. Writing articles on a typewriter or by hand would surely be a hassle. The question of whether or not computers are beneficial to society has risen in the media, where they argue that people spend less time exercising interacting with nature, and less time with their family. However, computers are a great step forward in modern science and are beneficial to communities. Computers have drastically helped out educationally at school, not to mention the easier way of connecting with friends and family. Also computers have so many different forms of entertainment. Computers are great step forward and are completely beneficial to our society. Firstly, computers have helped academically in our schools and at home. I can't even @CAPS1 the hassle of coming home with thee assignment or writing two essays, only to have to write it by hand! Wanting to get it over with would only cause me to rush, resulting in a bad grade. Also, think of the handwriting factor. Most kids in my school don't have good handwriting, and I am assuming that teachers have a hard time grading something they can't read. With programs such as @ORGANIZATION1 @CAPS2, you are given the option of different fonts, colors, bolding, pictures, symbols, and so on. Another way computers have helped academically is in schools. More and more teachers are using computers to help us learn. Tests are taken on computers, websites to help us research are visited, and other @ORGANIZATION1 program such as powerpoint can be used for a project. Computers help a lot in school, while helping us learn so much more. Computers also help with keeping in touch with friends and family. The days of short letters are replaced with long emails with pictures attached, sent in a matter of seconds whizzing through the internet only to arrive on your friend's screen. People can save money by not having pictures developed but instead having them stored on their computer, ready to print onto boand paper. There adveances in communication through computers that have been made. Things such as cideo chat (vchat) where you can literally see and talk to the other person, or just audio chat where you can talk to the person, have been made. Such easy ways of communication motivate people to speak to family and friends and stay in touch. Computers have made a positive impact on community by havinf simple ways to talk to your loved ones. Computers can alos provide a fun source of entertainment on the web. Websites have been created where you can play games, find people from your past, or maybe just look out funny videos. Anything you type into your toolbar instantly transforms into a page of links websites where you con find details on your topic, or relative things one fun website is that of 'youtube'. This website lets people upload videos. The possibility are endless on the web. Another fun website is '@CAPS3'. This website is where you can 'friend' people you know from the past and interact with them. You can post viedos, write messages and such. As you can see, entertainment is everywhere on the web. The time is now to understand the full benefits of computers. Computers are a benefit to modern day society because they help academically, encourage you to stay in touch with family and friend, and provide entertainment. We should all understand that computers are a huge advance in science, and they are a great help, and also fun! "	6	6		12																					
1000	1	"The effect computers have on humans is by far a positive one, and the outstanding intelligence computers provide must be embraced, not feared and avoided. Whether we like it or not, computers will be necessary to solve issues of the future. Besides, for personal usage, computers are highly beneficial. The main reason people fear computers is because of the dangers is radiates, which really isn't reasonable, when analyzed closely. To not use such a complex and developed system such as the computer is completely irrational, the computer is the future plain and simple. It is inevitable that the computer and technology related to that, paint the picture of the future of our world. Whether people like the concept or not, computers will be necessity to solve the problems and calamities that will wreak havoc on the world in time. Computers can predict natural disasters, and with that, people in the area of the catastrophe's destination can be evacuated. Lives can be saved. Computers can calculate, pollutional margins, and provide solutions to the large amount of pollution humans release in the air and @CAPS1. @ORGANIZATION1 Nature can be spared. So much more can be attained by putting the computer to full use. People must adapt to @LOCATION1 technology, or we will fall behind and watch our @CAPS1 slip away. This proves the effect computers have on people is not only positive, but necessary to advance in an ever-growing world. Stepping down to a less global level of effects and to a more personal level proves to also be beneficial to humans. Computers in most cases, do better work and create less error than humans themselves. Instead of requiring humans to work in dangerous locations such as deep water, computers can be sent down to visualize the before unattainable areas. Also, faster communication is extremely helpful in certain circumtances, such as an occurance in a workplace causing the area to be off-limits. As member of the workplace can simply e-mail his employer, informing them of the accuracy and preventing them from putting themselves in danger, or simply preventing men the trouble of a commute to work. Even from @LOCATION1 to @LOCATION2, with simply the press of ""@CAPS2"", people across the world can be of the accident. Foreign communication, specifically by means of instant messaging can strengthen our tie with other nations, in the fields of both business and government. Lastly, finding information, is so easy with a @CAPS3. Where would be without computers to find information rapidly? We would be still going to the library and checking out books, reading through page after page to find the information that would have taken less even a minute on a computer. Even a person agreed computer would have to admit that to be highly beneficial. As you can see, on even a less global level of use, the computer still proves to have a positive effect on its users. The one thing, parents especially, that fuels the negative opinion on computers is safety and reliability. When these two topics are analyzed, it is so simple to eliminate unreliability and danger of the computer. Installing a program of which there are infinite to choose from, that allows ""good"" websites to be viewed, and ""bad"" on potentially dangerous @CAPS4 to be binded. This eliminates all that is heard about on-line interactions and activity gone bad. Even without software to block dangerous websites, computers are generally safe. Only @NUM1 out of @NUM2 websites, includes content considered ""detrimental"" to humans. Also, of those @NUM2, @NUM4 provide reliable, correct information. Those two statistics annihilate the question of safety and reliability that some users come to ponder. That goes to show that the computer's negative aspects can be eliminate, leaving only the positives to remain. In conclusion, computers have a far more positive influence on users than negatives. Computers are the future, and have even proven to save lives. Why wouldn't somebody want to save the life of another? Also, the benefits of @CAPS3, or personal computers, are too large and helpful to pass up. Lastly, when viewed carefully, computers are very reliable, and can be made extremely safe, which eliminates the main fear computers. We have come so far to create such a safe, beneficial, and necessary device, we must put it to use, and by doing so, better our own lives, and the life of @ORGANIZATION1."	6	6		12																					
1096	1	"I think that we should have computers. Because it help us find pleopl and it help us talk to peopl and it help you srech thing too I can have a brother that I never knew before then you can find that brother. Then I can talk to my firend online if I go to myspace or @CAPS1 because you can in @MONTH1 be have firend on myspace, and by srech this you can find new thins and you can look up this like weather in a different country or state I can find out how cold it is in taxes and you can srech an up to see how old it can be. Or how old it can get."	2	2		4																					
1107	1	Computer are good and bad because computers are good because that is a way we can comunicate with other people in different states. Another reason computers are good because they can keep you out of trouble and can keep you entertained. Computers are bad because they can become a computer. Freak and become highper when it comes to computers. Computers are good because it can do alot of things that other objects cannot do.	2	2		4																					
1121	1	In my opinion i think that computers help people. It helps them with imformation that they @MONTH1 need. It can also help learn a lot of things.	1	1		2																					
1217	1	I think having computers are good because you can use it to find places. Another reasons why its good is that you can talk to your friends from the computer. You can play all types of different games and get pictures and its is good to do your homework. That is why computers are good and we need them. First reason that we need computers is that it can be a map for us. Also we could look at places we never saw before and if you want to get some where you can go the computer to do that.	2	2		4																					
1253	1	"Dear @CAPS1 @CAPS2, I think that computers are bad because you will be wonign to do no homework because people are playing to much computers and they are getting aditivf to the computers and it is dayise because you mit be talking to people that you don't now on thr computer and it is the vary dagis because it is the sam thing as haveing a myspace on teh computer it is vaery dangish because ther are dad people that be going on the computer and people be pating bad stuf on the computer."	2	2		4																					
1371	1	"Dear Local Newspaper, I feel that negative effects of computers on people is much greater than the positive effects. Computers have caused a massive amount of obesity in the @LOCATION1 and that number is growing everday. Computers can also be time-consuming and people could spend hours and even days on a computer without doing anything else. Lastly, computers can be dangerouis to many kids and could even end up in death. I feel that xomputers are too harmful for society and should be stopped. Obesity is @CAPS4 of the biggest problems in the @LOCATION1 and is growing bigger everyday. Over @PERCENT1 of @LOCATION1 population is obese and computers have been a major conributer. Put yourself in the mind of a computerf addicy. It is dinner time and you are hungry, but you don't want to lose too much time off of your computer. You hurry down to the nearest fast-food store and by yourself a cheeseburger, fries, and a soda. You then go back to your house and eat the food while on your computer. Not only is the fast-food bad for you, but you dont even give your body a chance to burn @CAPS7 those calories and carbohydrates that you just ate by exercising. Computer addicts do this almost everyday and before they know it, they are. @NUM1 pounds! In addition, people who thier hand-eye coordination can do it in every other ways than just going on a Computers contribute to a large portion of the obese population, but they also can be extremely time-consuming. People on computers waste a huge amount of their timer. These people stay on thier computers for hours amd sometimes they dont even realize it. They say ""@CAPS1, let my check my email. @CAPS1 look, I recieved a @CAPS2! @CAPS1, let me just change my @CAPS3 acconut."" @CAPS4 thing thing another and @CAPS7 of a madden, @NUM2 or @NUM3 hours have already passed by. People who stay on computers @CAPS7 day waste precious time could be spent with family, exercising, or finding a true love. Time is sao precious in our lives and we must not waste it staying o a computer @CAPS7 day. Not only can they be time consuming, computers can also be dangerous. Kids around the country are being killed, raped, and bulled @CAPS7 to computers. They show thier pictures on chat sites, give away too much information, and enough. They have a critical knocking on their front door. Also, those been who suicide because they were bulled on the @CAPS5. Cyberbullying can be just as harmful. If not more harmful, than vregular bullying. These kids fare such strong mental and emotional harm that they make bad decisions, including suicide, and @NUM4 in school. In addition, there can be explicit content on the @CAPS5, including pictures and video that can harm a child's young mind The danger of computer is so great than they should be @CAPS7 in @CAPS7 computers are too risky for whivh is why they shouldn't be a time consuming. Lastly they can be extremely dangerous to children. Because of these should be banned from @CAPS7 society for the well- using of the @LOCATION1"	6	6		12																					
1380	1	"Dear local newspaper, I has come to my attention that many of us disagree on weather computers have a negative or positive effect on people. I believe that computers do not benefit society. Many people in today's modern world spend way to much time on the computer when they could be exercising, spending time with family and friends, and enjoying nature. Read on and I am sure you will agree. First of all, computers are becoming a problem in society because they interfear with our physical well being. The @LOCATION1 is continuingly growing. Not in our population but the size of our people! According to a recent survey @NUM1 out of every @NUM2 people in the @LOCATION1 are overweight or obease. ""The main culprit of the @ORGANIZATION2's percent of obeasity is not over eating it is actually electronics! Especially things like computers."" said @PERSON1 a surgean at @ORGANIZATION1, after dealing with a severe case of obesity. Obesity is not a hard thing to get rid of. All we have to do is instead of sitting for hours staring at a screen. America needs to get outside! It can be as simple as riding a bike or taking your dog for a walk. Whatever you do just get off your computer and go outside or the gym for exercise! Secondly, computers interfere with family and friends. I know from personal experience that parents hate it when their kids will miss family dinner or won't go out with their friends because they ""need"" to finish the next level on their game or they ""need"" to look something up on the internet. Family and friends should be a very important thing in your life but unfortunatly, for most people it is not. Psycologist, @PERSON2 has discovered that overall, having family and friends that you can count on beside you will make you a much happier more enjoyable person."" @CAPS1 eliminating computers from our lives we will create a happy and more pleasent society for the people of the @LOCATION1. Doing everyone a favor. Furthermore, if we cut back on our hours on the computer we will have a better chance to expeirence the wonder's mother nature has to offer us. Most people don't realize how much they are missing @CAPS1 not going outside. There are amazing things, right in your own backyard, that you will probably never get to expeirience because you are too addicted to playing on the computer. @NUM3 years ago people were able to function fine with out computers so we should be able to too. @PERCENT1 of people have never even been camping! So next time you feel like spending another @NUM4 hours on the computer, take a walk and I'm sure you will be amazed at what you find outdoors. In conclusion, computers do not benefit society. They just keep people away from going outside, enjoying nature and spending time with family and friends. I hope I have convinced you to see my side of the argument and thank you for your time."	6	6		12																					
1415	1	"Dear computer experts, @CAPS1 this: A family of four is sitting in a small dark room, not talking, not laughing, just sitting lazily in their chairs, hunched over & bored. They aren?t communicating with any of their friends, and aren?t really doing anything at all. They sit there like lumps. This would happen @CAPS5 we banned computers! Computers defenetly have positive effect on people because they feed you a constant stream of knowlage, they develop good hand eye coordination, and they enable the people who use them to communicate with others. Clearly, they are a positive addition to our world. To begin, computers bring you constant a stream of knowlage. My close friend @PERSON1 told me recently that she is sometimes sitting at home, and doing her homework, and she needs to look up something. She simply grab her computer, and the information is delivered to her with the click of a button. @CAPS5 she didn?t have a computer sheld never obtain such knowlage. Second, in a survey of @CAPS2 @CAPS3 @ORGANIZATION1, @PERCENT1 of total computer usage is looking up information, and gaining knowlage. This statistic shows that computers defenetly help them when looking for information. Also a recent @ORGANIZATION3 article on computer usage states that @CAPS5 people didnt have computers, half of the world?s discoveries would not be around today. You can tell that the amount of knowlage that computers give us is very important! Next, using computers builds hand eye coordination as well. Children?s specialist @PERSON3 says, ?@CAPS4 need to be able to play video games, even though they are usually discouraged on the computer. They build fantastic hand eye coordination, and help with many things including @ORGANIZATION1 & sports.? @CAPS5 there were no computers, this hand eye coordination could never developed! Also, at @ORGANIZATION2 in @LOCATION1, they limited computer use, and as a result of it, the sports teams there all got losing records. Could this be because of the lack of hand eye coordination of those students? Additionally, at @ORGANIZATION1, after a recent survey, it was discovered that @NUM1 students who play video games on their computers do better in gym class because of the added hand eye coordination. Clearly computers greatly build hand eye coordination. Lastly, using computer allows people to communicate with each other through email & other social networks. After a poll from www.@CAPS6.com, we have discovered that millions of users use the computer & @CAPS6 to communicate everyday. We wouldn?t want to deny them of this, would we? Secondly, a friend of mine, @PERSON2, who goes to @ORGANIZATION4, says that the main way that she communicates with her friends & makes plans with them is by computer. @CAPS5 she didn?t have one, none of this could be done. Furthermore, a recent article by @PERSON4 a teen specialist at @ORGANIZATION5 says that when people don?t have computers & can?t communicate or talk to the outside world, they are more prone to diseases & sickness like depression or anorexia. When they don?t talk as much with their friends, these sicknesses are more prone to occur. This defenetly shows that communicating with computers is very important. Now, @CAPS1 this. The same family as before is sitting in bright, sunny room their computer screens flashing merrily. One of the boys calls out, ?hey, look at his ? and the rest of his family rushes to his side. Their faces aglow with this @ORGANIZATION3 information. You can see that computers have a positive effect on people because they bring @ORGANIZATION3 information, they build hand eye coordination, and they allow you to communicate with others. So, computer specialists, what are you waiting for? Go to your computers right now & learn some @ORGANIZATION3 things!"	6	6		12																					
1443	1	"Computers have been one of technoligy's greatest advances, and yet one of society's downfall. Originally thought to spread ideas and faraway places, computers have been proven to do quick the contrary. Computers are dangerous devices, and are targeting young, wholesome kids. It is the main reason why society is today, predicting that this future generation is wobbling on an unsteady and weak foundation. These devices, the source of this mayhem, must immediately be removes from society because they take away the true benefits of life, have harmful effects on our health, and support some of the country's deadliest predators. Firstly, computers are linked with the crime of stealing the pleasures of childhood. Since @DATE1, the amount of adolescent users has shot up @PERCENT1. Amazing ly enough, @PERCENT2 of parents polled admitted that their children spend at least @NUM1 hours on the computer everyday. This takes away the pleasures or reading, exercising, spending time outside and hnging with friends and fmaily. These negative effects have an unhealthy toll on society, especially teenagers, the most frequent users. As a result diet and exercise are curtailed, raising the obesity number by @PERCENT3, and lock of ourdoor or family activities have promoted anti-social @CAPS1 this alarming rate out fufture generation @MONTH1 indeed be balancing on a cracked foundation. In addition to limiting diet and exercise, computers are also the source of yet another act. As long as the computers are plugged, they emit invisible wares of electromagnetic radiation. These waves are linked to diseases and cancers. Use of computers have to cause brain-tumors and leukemia, asw ell as brain disorder and cancers. Leukemia, when caused at a young age, is difficult to cuse and stants the child's development. Children exposed to at least @NUM2 hours a day to @ORGANIZATION1 compared to the few who spend their time outdoors are @NUM3 times as likely to develop such possibilities. The ultimate prevention to such risjs is to to the rest of such causes, computers and it completely. Lastly, computers are harmful because they also a deadly we open. As an adolescent unthinkingly says the web and chtrooms, they are at risk of atteck by thousands of children predators prowling the web. Computers contain extremely valuable and secret information, such as names, birthdates, genders and even social security numbers. With one click, acfepting a strongers inivte, the online predators hack into the child's computer and obation such valuable information. Or the predators @MONTH1 be less postive and attack directly-asking questions to the child themselves. In fact, a familiar story tells the unfortunate fare of one local @CAPS2 girl, who unknowingly chatted with an online stranger. This online predator smoothly invited her to the mall, where they moved. A couple devastating, weeks later, the girl's reamin in were found, burned, as the last deadly act the predator performed on the teen. Three for, computers are simply too dangerous, a predator's thumbbook as they search for their next victim. by removing the computer, you eliminate the threats online predators pose for your child and you as well. It is amazing to learn that technology's greates advanvcement, the computer, can unleash such harmful effects. Lack of engaging activities such as exercising and reading are stunded by the ever distracting computer its electromagnetic radiation attacks our health and lastly, it supports the acts of the thousands of cruel, sneaky online predators awaiting your child on the web. By removing the source of all these troubles, those acts can be prevented and society @MONTH1 begin to the pain for reform."	6	6		12																					
1447	1	"Dear @CAPS1 of the @CAPS2 @CAPS3 @CAPS4, computers are a wonderful tool and they bear many positive impacts on society first, computers have created numerous @CAPS2 forms of communication. Also, they have enable us to create a @CAPS2 age in research. In addition, computers have given us amazing @CAPS2 ways to entertain ourselves computers have a incredibly positive effetct on people. One reason why computers have such a positive effect on humans, is that we have developed many @CAPS2 ways to communicate with people all over the world. First, one fantastic program such as @CAPS5 (instant messaging) has given us the amazing ability to hold a conversation with one or more people any where in the world, and be able to respond within an instant. In a recent survey @PERCENT1 of people said that they prefer instant messaging over any other type of communication beside face to face talking, second, most computers come with webcams built in now, so you can actually see the person you are communicating with. I had friend move recently, and we are able to see what each other are doing and remain friends even though we don't live in the same town, and I'm sure a similar experience has occured to you or someone you know. Finally, the popular program of facebook has changed communication forever. People can now see things go on in your info whereever want. Although some it has a wonderful computers have established incredible ways of communication. A second reason computers positively import people is that they have created a numerous research. One example would be our phenomenon search engine, google. Google to almost everything with help people in finding schools now use computer resources such us @CAPS6 which allow in research to the fact that there is so much availbale on the. In addition, computers have created many opportunities for people to learn more because of the billions of web you in existance studies have shown that @PERCENT2 of people have found a website conataining information relevant to their research that was than a book. Computer are the reason that research has contuined to thrive and @CAPS2 continue to be made. Finally, computers have established amazing @CAPS2 entertainment for people of all ages. First, video websited such as youtube have created a place for people to watch music videos and creative films just to enjoy themselves. If you can't get tickets to a concert you want going online to watch music videos by that person is a much cleaper alternative, second, jaming websites are a less expensive, but if you go online you can play similar games at no charge. Finally websites with appropriate funny stories posted on them are a fantastic way to get the laughter of a comic, without leaving your couch wouldn't you prefer to stay home, rather than going out when it isn't necessary? computers are an incredible way to achieve quick, un expensive entertaiment in todays economy. In conclusion, computers impact proper in many positive ways. they're established now forms of communication, research and entertainment that will forever change society. Therefore, I invite you to join me to demonstrate the icrredible strenght of computers."	6	6		12																					
1452	1	"Dear @PERSON4, I strongly believe that use of computer is beneficial to the community. One reason I feel this way is that computers can improve hand-eye coordination and other skills. These computers provide access to games helpful in @ORGANIZATION2 training. In fact, @ORGANIZATION2, in @LOCATION1, @CAPS1, just began using these games as part of their training this @DATE1. Instructors report that @ORGANIZATION2 skills in trainees and students are far better than in years past. Additionally, computer games can improve reflexes. Two years ago, a man named @PERSON3, @NUM1 years old, fell onto the train tracks just as a train was coming by. Through extra-ordinary reflexes he managed to leap out of the way, saving his life. When asked how he did @CAPS5, he said he had been playing computer games since he was @NUM2 years old. These games also make you more intelligent. The @ORGANIZATION1's @DATE2 study reports that brains were @PERCENT1 more active after use of computers. The researchers achieved this data by attaching electrolytes to the patient's brain both before and after using the computer. @CAPS5 is for these reasons that computers improve hand-eye coordination and other skills. Another reason for why computers are beneficial is that they allow you to talk online. They even allow you to communicate with your family who live far away, strengthening your relationships. I recently got back in touch with my cousin who moved to @LOCATION3. Letters were too expensive and took too long, but email and skype provide us with a great alternative. These computers also improve social skills. @PERSON1, resident here in town, says, ""I love using computers because I can talk to my friends whenever I want, and I feel like @CAPS5 really helps us communicate."" Who wouldn't love a machine that provides a service like that? These computers can even improve your mood. In a test done by @ORGANIZATION3 in @DATE3, @NUM3 people were put in seperate rooms with personal computers for @NUM4 hour. Afterwards, @PERCENT2 said they felt an improvement in their mood. Computers are great because they allow you to talk online. Finally, computers allow you to learn about other places. Virtual tours are becoming more and more common today. Infact, at @CAPS2.org, you can take virtual tours of over @NUM5 different countries, including @LOCATION5, @LOCATION4, @LOCATION2, and @LOCATION6. You can also learn about other cultures and their traditions through online videos at youtube.com and articles at wikipedia.org, the free encyclopedia. You can even learn new recipes. Celebrity chef extraordinare @PERSON2 not only posts all her recipes online at mstewart.com, but she even finds some of them! In a recent interview by @CAPS3 magazine, when asked where she's found some of her best recipes, including her famous @CAPS4 chocolate cake, @PERSON2 admits she found most of them online, saying, ""@CAPS5's a powerful resource that more people should use. Al @CAPS6 currently owns the world's best cookbook!"" @CAPS5 is because of this that computers allow you to learn about other place. Thank you for your time, and I hope you take what I have said into consideration. @CAPS5 is for all of these reasons I strongly believe computers are beneficial to the community."	6	6		12																					
1555	1	Computer can be used for anyting but sometimes people use it for illeagle things like music some music site are a illeagle and sometimes thing off the internet. People meet over the internet can be sometimes dangerous because some people lye about there age or put fake pictures of them.	1	1		2																					
1592	1	The computers are cool. Do you now I werpsite is @NUM1.com. We nede to time the lemt lo-menteno it. I love the compueters. We nede @NUM2 make a computers are grene compurers.	1	1		2																					
1786	1	"Dear readers, I think that its good and bad to use the computer to much"	1	1		2																					
