	char_count	word_count	sentence_count	avg_sentence_len	spelling_errors	long_word	exc_count	que_count	comma_count	stopwords_num	sat_num	unigram	bigrams	trigrams	noun_count	adj_count	adv_count	verb_count	fw_count	neg_sentiment	neu_sentiment	pos_sentiment	syllable_count	flesch_reading_ease	smog_index	flesch_kincaid_grade	coleman_liau_index	automated_readability_index	dale_chall_readability_score	difficult_words	linsear_write_formula	gunning_fog
1501	1407.0	291.0	16.0	18.1875	14	36	2	0	5	123	5	165	276	286	57	28	25	51	51	0.928	13.210999999999999	1.862	355	71.85	9.7	7.3	7.25	7.4	6.08	27	7.428571428571429	7.9
1502	1243.0	263.0	14.0	18.785714285714285	15	38	0	0	4	98	3	125	219	243	81	20	9	44	44	0.437	12.46	1.1019999999999999	320	67.38	12.1	9.0	7.54	9.8	6.26	23	9.0	9.33
1503	1075.0	231.0	17.0	13.588235294117647	11	26	2	0	7	83	0	128	217	229	52	19	17	36	36	0.562	11.44	4.997999999999999	269	71.75	10.1	7.3	7.31	7.8	6.05	20	7.571428571428571	8.59
1504	2446.0	521.0	10.0	52.1	34	49	0	0	15	264	2	191	449	503	100	36	22	91	91	0.44599999999999995	8.928	0.624	590	43.5	14.0	22.3	6.52	27.9	3.73	22	57.0	24.85
1505	1983.0	379.0	20.0	18.95	15	79	2	2	15	153	8	163	314	352	90	15	25	60	60	0.5800000000000001	15.877999999999997	3.5410000000000004	534	54.02	13.0	10.0	9.51	9.7	5.96	32	11.833333333333334	9.33
1506	1423.0	301.0	12.0	25.083333333333332	19	29	0	0	4	141	1	161	281	294	68	16	25	59	59	0.571	10.254999999999999	1.1720000000000002	345	81.87	9.5	7.6	6.51	9.6	6.15	24	14.0	10.68
1507	1682.0	346.0	23.0	15.043478260869565	28	55	0	0	9	107	3	174	302	330	103	33	12	58	58	0.0	19.891999999999996	3.1079999999999997	430	63.8	11.1	8.3	9.45	9.5	7.24	51	6.222222222222222	9.16
1508	624.0	115.0	5.0	23.0	6	26	0	0	4	42	1	65	104	110	40	5	1	18	18	0.0	4.143000000000001	0.857	159	53.75	14.2	12.2	11.67	15.3	6.91	13	16.0	12.65
1509	1946.0	380.0	16.0	23.75	14	72	0	0	9	161	9	124	240	279	93	18	6	68	68	0.0	12.646999999999998	3.353	505	66.07	11.9	9.5	8.41	10.9	5.58	19	12.6	9.71
1510	2832.0	583.0	37.0	15.756756756756756	26	76	0	1	4	223	2	211	472	540	159	45	18	96	96	0.641	30.021	6.338	707	69.82	10.8	8.1	8.12	9.0	5.78	40	8.0	8.57
1511	1800.0	343.0	16.0	21.4375	29	75	0	0	9	115	7	153	295	330	107	32	12	55	55	0.092	12.785	3.122	469	59.33	12.6	10.0	10.5	11.9	6.72	40	7.375	9.83
1512	1758.0	378.0	28.0	13.5	21	45	5	0	11	130	4	159	310	349	71	21	27	67	67	1.3030000000000002	20.515	6.183	433	76.42	8.9	5.5	6.95	5.7	5.66	29	5.555555555555555	6.22
1513	2496.0	487.0	36.0	13.527777777777779	37	94	0	0	8	160	6	206	405	459	136	39	25	84	84	0.198	27.019000000000002	8.783	640	66.94	10.3	7.1	8.63	7.3	6.35	57	5.777777777777778	6.87
1514	1584.0	366.0	10.0	36.6	21	18	0	0	0	165	0	110	239	290	99	19	32	60	60	0.6250000000000001	8.923	0.453	396	64.92	7.6	14.1	5.53	17.2	6.75	23	18.333333333333332	16.42
1515	1849.0	385.0	30.0	12.833333333333334	24	60	1	2	4	126	5	202	350	377	99	29	27	79	79	0.972	26.383	2.6449999999999996	460	76.52	9.3	5.5	7.52	6.4	5.76	32	6.75	5.9
1516	1531.0	298.0	19.0	15.68421052631579	12	60	0	1	5	120	13	134	252	276	70	18	12	57	57	0.28500000000000003	16.205000000000002	2.5100000000000002	385	73.88	10.1	6.5	8.34	7.6	5.51	20	6.375	6.9
1517	2912.0	582.0	34.0	17.11764705882353	27	120	2	0	37	220	11	251	471	528	145	44	24	94	94	0.375	28.622000000000003	5.003	721	64.71	10.6	8.0	9.33	9.1	7.09	85	10.333333333333334	8.67
1518	255.0	53.0	1.0	53.0	2	7	0	0	1	29	1	42	51	51	12	2	4	7	7	0.057	0.819	0.124	68	45.09	0.0	19.6	6.69	23.0	8.02	6	31.5	23.54
1519	774.0	163.0	12.0	13.583333333333334	13	22	1	2	2	58	1	94	152	157	45	11	7	34	34	0.217	10.351999999999999	1.431	195	74.19	9.1	6.4	7.42	7.0	6.59	20	6.25	7.6
1520	1483.0	296.0	16.0	18.5	26	51	0	1	9	122	3	145	262	281	62	17	27	59	59	1.042	12.808	2.1500000000000004	372	71.65	10.7	7.4	8.52	8.6	5.77	22	8.833333333333334	8.27
1521	2376.0	492.0	28.0	17.571428571428573	27	73	1	0	31	173	1	215	429	475	110	31	29	86	86	1.479	23.269	3.2520000000000002	584	72.16	10.2	7.2	8.7	8.8	6.48	54	6.875	8.32
1522	1964.0	397.0	21.0	18.904761904761905	30	64	0	0	11	109	3	191	340	382	150	38	26	59	59	0.34400000000000003	16.983	3.6740000000000004	483	63.09	10.5	8.6	11.13	11.5	7.41	59	12.2	9.17
1523	676.0	144.0	6.0	24.0	7	15	0	0	0	47	0	74	116	128	47	4	6	23	23	0.306	5.101	0.593	167	75.74	10.5	7.9	7.43	9.8	6.18	12	11.8	9.28
1524	1960.0	367.0	17.0	21.58823529411765	21	81	2	0	11	147	5	185	331	352	92	20	21	78	78	1.453	12.291	3.254	500	60.14	12.5	9.7	10.56	11.4	6.89	48	13.4	10.09
1525	1819.0	387.0	23.0	16.82608695652174	19	51	0	2	13	161	1	166	322	364	76	30	25	85	85	3.2110000000000003	17.689	2.1	451	81.12	9.9	5.8	6.84	6.8	5.47	23	12.4	7.26
1526	1597.0	348.0	25.0	13.92	20	44	0	0	10	128	1	156	305	339	90	17	15	65	65	0.978	20.032	3.989	402	83.86	8.7	4.7	5.5	4.8	5.61	26	5.333333333333333	5.9
1527	1365.0	278.0	18.0	15.444444444444445	14	38	0	0	4	115	7	156	261	274	64	24	16	53	53	1.1740000000000002	13.636000000000001	3.189	337	81.83	9.6	5.5	7.24	6.9	5.82	23	8.0	7.51
1528	956.0	197.0	5.0	39.4	5	28	0	0	2	97	3	102	176	191	51	11	10	34	34	0.45	4.061	0.48899999999999993	252	51.25	14.3	15.2	7.38	16.7	7.0	18	15.5	16.39
1529	2221.0	489.0	29.0	16.862068965517242	43	52	0	2	6	194	2	187	367	432	107	26	22	99	99	0.111	22.926000000000002	5.962	575	80.31	9.3	6.1	5.33	5.8	5.56	31	8.833333333333334	7.52
1530	1280.0	272.0	6.0	45.333333333333336	17	34	0	0	2	118	0	111	205	225	75	15	6	61	61	0.109	5.433	0.458	309	63.4	10.1	14.7	7.16	18.9	6.89	19	17.333333333333332	17.33
1531	688.0	145.0	4.0	36.25	3	14	0	1	4	63	2	83	131	142	34	13	10	16	16	0.0	3.427	0.573	171	64.58	11.7	12.2	8.14	15.3	6.58	11	14.5	13.98
1532	1632.0	354.0	13.0	27.23076923076923	30	43	0	0	6	167	4	136	286	330	71	17	23	68	68	0.156	11.088	1.7559999999999998	403	71.78	11.1	9.4	6.1	10.2	5.7	17	14.0	11.0
1533	1869.0	400.0	33.0	12.121212121212121	13	56	7	5	17	164	5	153	309	364	93	18	13	70	70	0.39	27.428999999999995	5.181	459	86.3	8.7	3.8	6.01	4.7	5.48	29	4.363636363636363	5.56
1534	1775.0	367.0	16.0	22.9375	11	59	0	0	16	154	14	179	326	351	88	15	25	60	60	0.036	13.353	2.6110000000000007	459	66.57	12.1	9.3	8.07	10.6	6.76	42	11.0	11.08
1535	255.0	55.0	4.0	13.75	7	6	0	0	1	18	1	45	54	53	17	4	0	11	11	0.172	3.34	0.488	65	76.42	9.5	5.5	6.36	5.4	6.57	7	6.125	7.27
1536	1600.0	336.0	25.0	13.44	18	52	0	1	14	129	3	146	282	317	71	33	23	56	56	1.4140000000000001	17.79	5.796	406	76.32	9.3	5.6	7.58	6.3	5.45	22	6.5	6.16
1537	2670.0	541.0	26.0	20.807692307692307	40	85	2	1	12	213	3	268	492	528	147	41	38	94	94	1.2309999999999999	21.493000000000002	3.2760000000000007	646	69.92	9.4	8.0	8.58	9.6	7.18	79	11.2	9.06
1538	1343.0	291.0	20.0	14.55	24	30	0	0	6	120	0	123	241	273	63	12	13	61	61	0.779	17.567	1.654	337	83.56	8.1	4.9	5.21	4.6	5.31	17	5.75	5.85
1539	2544.0	520.0	23.0	22.608695652173914	8	68	0	0	18	227	3	161	362	431	116	32	35	103	103	0.538	19.603	2.8590000000000004	640	65.86	11.9	9.6	7.89	10.7	5.79	31	7.7142857142857135	10.0
1540	1348.0	269.0	12.0	22.416666666666668	18	42	0	0	16	108	3	144	249	266	75	13	12	47	47	0.0	10.942	1.0579999999999998	325	68.2	9.7	8.7	8.88	10.4	6.8	33	18.666666666666668	9.3
1541	2331.0	477.0	31.0	15.387096774193548	27	75	0	1	21	185	8	224	424	459	117	36	23	75	75	0.448	25.671000000000003	4.880999999999999	582	74.69	9.7	6.2	7.76	6.8	6.34	54	6.5	7.5
1542	1169.0	240.0	19.0	12.631578947368421	26	33	1	2	5	97	0	125	213	233	50	15	9	47	47	0.129	16.692	2.178	298	74.49	9.0	6.3	8.05	7.4	6.31	26	6.5	7.03
1543	1444.0	300.0	13.0	23.076923076923077	16	52	0	0	21	119	7	136	241	280	67	15	18	53	53	0.44399999999999995	11.302999999999999	1.255	358	68.91	10.7	8.4	9.28	10.7	6.86	36	14.5	9.76
1544	818.0	157.0	9.0	17.444444444444443	5	31	0	0	5	50	2	103	152	155	46	9	4	33	33	0.209	7.503	1.288	216	56.05	12.1	9.2	10.14	9.6	6.93	22	10.666666666666666	9.58
1545	1929.0	398.0	24.0	16.583333333333332	16	59	0	0	8	173	3	166	331	382	89	27	22	76	76	0.335	18.490000000000006	5.175	500	72.56	10.5	7.0	7.07	7.0	5.77	31	7.25	7.35
1546	3303.0	683.0	40.0	17.075	30	116	3	5	29	257	7	292	595	657	168	45	37	119	119	0.832	32.536	6.632000000000001	826	72.56	10.5	7.0	8.64	8.6	6.35	71	7.571428571428571	8.04
1547	1445.0	294.0	12.0	24.5	21	40	0	0	0	141	1	117	246	282	66	16	14	54	54	0.043	10.488000000000001	1.469	365	73.21	11.5	8.8	6.97	9.9	5.81	18	31.0	10.04
1548	2171.0	445.0	20.0	22.25	11	71	1	0	24	175	2	190	379	427	105	27	23	75	75	0.179	17.020000000000003	2.8009999999999997	556	62.21	12.3	11.0	8.88	13.2	6.75	45	12.4	11.66
1549	2050.0	416.0	20.0	20.8	20	57	0	3	12	174	4	195	367	398	70	29	36	80	80	0.6720000000000002	17.145	2.1839999999999997	517	67.28	11.1	9.0	8.01	10.1	6.23	37	14.5	10.25
1550	287.0	52.0	2.0	26.0	5	12	0	0	0	23	1	40	49	50	14	4	3	8	8	0.237	1.6520000000000001	0.111	73	54.56	0.0	11.9	10.39	13.5	6.46	5	15.5	12.4
1551	1764.0	367.0	23.0	15.956521739130435	9	60	1	0	21	155	1	150	314	353	91	23	18	63	63	0.308	18.999000000000002	3.6929999999999996	449	73.47	10.4	6.7	7.24	6.9	5.69	27	8.285714285714286	7.49
1552	2136.0	471.0	23.0	20.47826086956522	19	57	0	0	24	183	5	184	377	440	111	25	20	90	90	1.8279999999999998	19.2	1.972	541	66.07	10.6	9.5	7.08	10.2	5.84	28	12.2	9.61
1553	255.0	45.0	4.0	11.25	2	12	0	0	0	14	2	36	44	43	13	5	2	8	8	0.0	2.72	1.2799999999999998	72	44.41	12.2	9.6	11.86	9.0	8.87	12	6.5	13.0
1554	967.0	202.0	12.0	16.833333333333332	7	38	1	0	9	83	1	116	186	193	48	12	13	36	36	1.117	8.885	1.997	236	74.08	9.5	6.4	8.17	7.7	6.67	25	7.7142857142857135	7.3
1555	2502.0	520.0	33.0	15.757575757575758	31	74	0	2	16	208	6	207	431	487	109	39	39	98	98	2.508	27.663000000000004	2.83	637	73.17	10.2	6.8	7.65	7.5	5.78	40	12.2	7.6
1556	2204.0	461.0	28.0	16.464285714285715	26	76	0	4	14	177	4	195	395	438	100	26	29	91	91	2.9910000000000005	22.837	2.1719999999999997	538	74.08	9.9	6.4	7.65	7.2	5.73	35	5.888888888888889	6.85
1557	573.0	105.0	6.0	17.5	6	22	0	0	1	45	1	62	96	100	30	14	5	14	14	0.065	4.793	1.142	152	55.03	13.3	9.6	10.5	9.8	7.04	16	11.25	11.43
1558	869.0	191.0	11.0	17.363636363636363	8	23	5	0	7	77	0	100	163	179	46	6	7	34	34	0.361	9.296000000000001	1.343	213	82.75	9.3	5.2	5.68	5.4	5.74	15	6.5	7.24
1559	1572.0	322.0	24.0	13.416666666666666	25	45	1	2	2	134	4	174	308	317	74	27	21	54	54	3.09	19.262999999999998	1.648	374	84.27	8.5	4.6	7.18	6.0	5.8	28	5.444444444444445	6.92
1560	2098.0	465.0	30.0	15.5	31	51	0	1	10	209	0	184	400	451	84	27	27	101	101	0.221	26.639000000000003	3.1399999999999997	524	82.34	8.2	5.3	4.92	4.8	5.41	28	6.25	6.49
1561	1717.0	343.0	17.0	20.176470588235293	24	64	0	0	14	124	4	160	311	330	96	20	15	61	61	0.057	14.66	2.283	425	70.53	10.2	7.8	9.05	9.7	6.73	42	7.428571428571429	9.05
1562	2384.0	436.0	23.0	18.956521739130434	22	120	1	0	23	156	10	232	401	425	125	24	22	71	71	0.4	18.411000000000005	4.189	628	45.56	13.5	11.2	12.24	12.1	7.86	81	10.857142857142858	11.73
1563	1235.0	252.0	11.0	22.90909090909091	16	39	0	0	12	101	1	152	242	249	45	17	29	47	47	0.79	7.2970000000000015	2.9130000000000003	314	66.17	10.6	9.5	8.76	11.4	7.32	36	12.0	11.13
1564	785.0	155.0	7.0	22.142857142857142	20	23	0	0	0	77	1	69	134	149	38	7	8	29	29	0.192	6.093	0.716	195	68.1	10.6	8.7	8.82	10.3	5.98	12	8.666666666666666	8.57
1565	2789.0	597.0	21.0	28.428571428571427	27	72	0	0	29	265	8	246	507	556	128	23	49	109	109	0.309	18.91	1.781	705	69.86	11.7	10.1	6.91	11.8	6.35	47	10.666666666666666	12.14
1566	1585.0	336.0	10.0	33.6	14	44	0	0	12	146	10	136	260	297	86	20	16	42	42	0.111	8.817	1.072	405	65.8	12.0	11.7	6.98	13.6	6.65	29	15.0	13.94
1567	2080.0	416.0	24.0	17.333333333333332	18	64	0	2	13	171	3	190	373	399	87	17	25	84	84	1.1400000000000001	19.218999999999998	3.641	530	72.66	11.1	7.0	8.29	7.9	6.06	39	8.0	7.92
1568	2958.0	596.0	30.0	19.866666666666667	26	102	0	1	4	285	33	145	330	414	127	31	9	113	113	0.523	24.767000000000007	4.7090000000000005	749	69.92	11.6	8.0	7.54	8.5	5.38	29	9.0	8.23
1569	2942.0	601.0	37.0	16.243243243243242	28	93	0	0	4	234	7	210	452	525	154	42	21	128	128	0.325	30.942999999999994	5.731999999999999	753	68.5	11.4	8.6	8.36	9.8	5.89	43	13.6	9.35
1570	2317.0	487.0	27.0	18.037037037037038	20	76	0	1	15	193	2	182	375	436	108	18	19	86	86	0.0	24.46	2.5400000000000005	574	80.01	10.1	6.2	7.07	7.5	5.6	31	15.75	7.38
1571	1513.0	323.0	31.0	10.419354838709678	11	36	1	2	2	129	6	143	273	306	63	13	21	64	64	1.404	25.746999999999996	3.8489999999999998	373	87.42	7.9	3.4	5.01	3.4	5.14	19	5.0	5.11
1572	1310.0	270.0	15.0	18.0	17	35	0	0	4	88	3	134	243	266	81	23	18	51	51	0.273	13.78	0.9470000000000001	322	71.55	10.1	7.4	8.35	8.7	6.22	26	6.375	8.01
1573	1525.0	311.0	7.0	44.42857142857143	23	46	0	1	1	143	0	175	295	306	95	21	13	56	56	0.522	5.683	0.7949999999999999	391	46.68	12.5	17.0	8.08	19.4	8.2	46	15.25	18.11
1574	1336.0	279.0	13.0	21.46153846153846	7	32	0	0	12	110	12	98	158	176	65	8	32	47	47	0.28300000000000003	10.139	2.5780000000000003	343	68.91	10.9	8.4	7.37	8.7	5.73	18	12.0	9.29
1575	1386.0	300.0	15.0	20.0	14	34	1	0	4	134	2	133	243	269	65	21	3	59	59	0.055	13.281	1.664	353	77.27	10.6	7.3	6.04	7.7	5.94	23	11.8	9.2
1576	3269.0	690.0	27.0	25.555555555555557	40	87	4	5	18	297	12	276	610	668	163	38	27	142	142	1.5919999999999999	21.942999999999998	3.4640000000000004	816	71.99	11.0	9.3	7.43	11.3	6.3	56	13.75	10.78
1577	2443.0	518.0	34.0	15.235294117647058	29	90	2	5	20	169	9	238	444	494	137	44	29	81	81	0.741	27.282999999999998	5.9750000000000005	602	73.78	10.4	6.5	8.63	8.5	6.54	58	8.285714285714286	7.57
1578	1598.0	344.0	13.0	26.46153846153846	22	42	0	2	10	159	2	169	320	338	76	20	12	70	70	0.424	11.354	1.222	405	72.6	10.0	9.1	6.39	10.0	6.29	29	11.8	10.46
1579	1605.0	336.0	20.0	16.8	15	44	0	0	2	143	9	131	270	305	68	30	14	66	66	0.37	16.188000000000002	3.442	402	80.21	9.0	6.1	6.03	6.3	1.47	13	7.142857142857142	7.46
1580	3045.0	606.0	39.0	15.538461538461538	20	119	3	7	23	245	18	234	513	580	129	44	33	107	107	2.189	29.235999999999997	7.572	762	73.78	9.9	6.5	8.75	8.1	6.19	62	10.333333333333334	7.42
1581	1419.0	272.0	13.0	20.923076923076923	22	55	0	0	2	118	1	124	239	262	72	12	17	42	42	0.107	11.764999999999999	1.129	356	67.38	12.3	9.0	9.57	11.2	6.76	33	10.333333333333334	10.38
1582	2540.0	505.0	26.0	19.423076923076923	34	97	0	1	16	203	4	205	407	464	137	42	26	84	84	1.34	22.304	2.3549999999999995	625	70.94	10.7	7.6	8.93	9.3	6.12	46	6.875	8.4
1583	3154.0	605.0	30.0	20.166666666666668	19	120	0	1	24	203	16	230	446	505	186	45	31	86	86	1.1260000000000001	24.263999999999996	4.611	823	48.84	12.2	12.0	11.84	14.0	7.18	79	11.4	10.95
1584	2293.0	493.0	27.0	18.25925925925926	25	71	1	5	30	186	6	262	461	489	96	42	26	81	81	2.42	21.543000000000006	3.037	551	80.41	8.8	6.1	7.25	7.7	6.62	58	7.0	8.48
1585	2734.0	535.0	34.0	15.735294117647058	35	108	4	2	12	200	12	262	494	529	119	40	25	94	94	1.2460000000000002	28.773999999999997	3.98	692	65.83	9.9	7.5	8.98	8.0	6.93	78	13.5	8.27
1586	2929.0	607.0	26.0	23.346153846153847	30	106	0	0	12	268	5	167	404	505	139	32	57	122	122	1.7119999999999997	22.941999999999997	1.345	758	65.86	12.3	9.6	8.01	10.9	5.74	34	15.0	9.78
1587	174.0	39.0	5.0	7.8	9	7	0	0	0	10	0	28	35	36	7	6	1	9	9	0.0	3.889	1.111	42	90.36	7.6	2.2	3.77	2.8	5.93	4	2.8	5.06
1588	2311.0	477.0	26.0	18.346153846153847	27	72	5	2	14	217	6	204	410	459	95	32	30	82	82	0.346	22.826	2.828	573	77.06	10.2	7.4	7.43	9.0	6.22	44	14.5	9.01
1589	1791.0	373.0	20.0	18.65	19	42	1	0	9	165	7	186	331	356	78	26	24	71	71	1.348	16.270000000000003	2.382	448	78.79	9.9	6.7	6.78	7.7	6.06	33	11.2	8.9
1590	2040.0	452.0	23.0	19.652173913043477	16	52	2	0	33	204	7	171	354	405	86	25	27	83	83	0.379	18.014000000000003	4.606	500	78.89	8.4	6.7	6.03	7.4	5.77	31	6.714285714285714	7.9
1591	2106.0	425.0	31.0	13.709677419354838	12	58	0	1	3	178	8	185	364	402	89	32	18	81	81	0.427	25.802999999999997	4.7700000000000005	537	75.2	9.6	6.0	6.89	5.9	5.66	34	7.7142857142857135	6.54
1592	3510.0	669.0	34.0	19.676470588235293	37	143	0	1	23	255	15	274	576	639	182	45	33	105	105	0.668	27.324000000000005	6.008	915	52.19	12.4	10.7	10.62	11.4	6.59	75	13.0	9.57
1593	3010.0	645.0	35.0	18.428571428571427	36	98	2	1	27	259	6	242	531	617	160	41	27	115	115	2.4010000000000002	30.971	1.6269999999999998	762	70.94	11.0	7.6	7.36	8.2	6.07	55	10.5	8.41
1594	1812.0	403.0	23.0	17.52173913043478	30	58	6	1	20	142	7	188	362	393	79	32	26	74	74	1.538	18.712999999999997	2.749	453	79.7	10.4	6.3	6.61	7.6	6.07	34	8.666666666666666	8.9
1595	1782.0	384.0	19.0	20.210526315789473	23	54	1	2	11	176	6	176	354	378	59	22	27	77	77	1.0230000000000001	16.240999999999996	1.7359999999999998	453	67.38	11.5	9.0	7.2	9.6	6.43	37	12.4	10.09
1596	1760.0	350.0	13.0	26.923076923076923	16	70	3	0	14	143	7	188	323	342	84	23	17	58	58	0.6499999999999999	10.129000000000001	2.221	445	64.34	13.3	10.2	9.58	12.6	7.22	47	12.4	12.6
1597	2621.0	541.0	28.0	19.321428571428573	18	94	0	2	20	227	4	218	453	510	131	35	25	105	105	0.824	23.999	3.178	661	67.59	10.9	8.9	8.3	10.3	6.23	47	10.333333333333334	9.56
1598	1780.0	375.0	21.0	17.857142857142858	17	47	0	1	13	147	8	176	340	366	89	16	15	75	75	0.377	18.238	2.3840000000000003	440	79.4	10.1	6.5	7.36	8.2	5.65	24	7.571428571428571	8.23
1599	1470.0	295.0	18.0	16.38888888888889	18	54	0	0	8	125	3	147	269	286	57	23	21	54	54	2.3869999999999996	14.777000000000001	0.836	372	71.75	11.2	7.3	8.35	8.4	6.61	36	12.0	8.84
1600	1270.0	278.0	10.0	27.8	8	37	0	2	6	132	0	117	214	236	55	17	9	55	55	0.0	8.789	1.211	329	71.68	11.6	9.4	6.22	10.4	6.33	23	11.6	11.37
1601	2105.0	432.0	17.0	25.41176470588235	19	76	0	1	11	189	7	166	337	390	98	42	15	89	89	0.175	14.234	2.5909999999999997	523	58.76	12.5	12.3	8.89	14.6	6.5	34	12.6	12.63
1602	2306.0	497.0	33.0	15.06060606060606	21	63	0	0	8	186	1	209	422	475	119	33	37	86	86	1.5130000000000001	27.026	4.460999999999999	582	74.08	9.7	6.4	6.95	6.6	5.79	39	5.2	6.87
1603	1668.0	371.0	15.0	24.733333333333334	34	39	0	0	2	173	1	151	295	336	80	21	16	77	77	1.4569999999999999	12.828999999999997	0.713	414	78.72	8.6	8.8	5.11	10.1	6.0	23	6.714285714285714	10.95
1604	2249.0	461.0	18.0	25.61111111111111	30	72	1	2	18	188	3	235	438	456	103	32	31	90	90	1.475	14.639000000000001	1.885	553	61.94	12.5	13.2	8.37	16.7	7.33	52	19.666666666666668	15.41
1605	3971.0	811.0	41.0	19.78048780487805	49	136	4	3	24	312	15	342	728	795	192	62	48	145	145	1.875	34.557	4.566	1012	67.89	11.3	8.8	8.53	10.4	6.58	87	8.142857142857142	10.17
1606	2064.0	440.0	22.0	20.0	23	63	0	1	11	201	1	194	390	427	78	16	38	94	94	0.311	18.631999999999998	3.057	511	78.99	9.9	6.6	6.73	7.7	5.65	28	7.857142857142858	8.17
1607	1419.0	304.0	24.0	12.666666666666666	18	50	0	4	11	84	2	152	276	299	78	27	12	50	50	1.1150000000000002	18.123	4.7620000000000005	356	67.04	9.9	7.1	8.69	7.9	6.49	34	6.5	6.74
1608	1906.0	389.0	16.0	24.3125	11	61	0	0	11	148	12	142	269	315	125	21	6	57	57	0.128	13.765999999999998	2.106	496	58.62	12.2	10.3	8.94	11.1	6.93	48	15.75	10.54
1609	2022.0	418.0	27.0	15.481481481481481	33	56	0	4	17	174	2	179	367	409	91	24	24	79	79	0.569	23.116	3.316	502	73.78	10.3	6.5	7.88	7.5	6.02	38	7.0	7.32
1610	2095.0	431.0	15.0	28.733333333333334	18	65	1	0	9	179	6	177	342	386	129	32	7	67	67	0.127	13.202	1.671	541	50.23	13.0	15.6	8.95	18.9	7.43	46	15.5	16.85
1611	2702.0	494.0	28.0	17.642857142857142	17	133	0	0	28	161	14	243	450	483	144	32	38	81	81	0.56	23.448	3.9919999999999995	700	45.86	13.2	11.1	12.76	12.5	7.99	94	11.5	10.84
1612	1911.0	384.0	20.0	19.2	26	63	0	0	12	150	0	161	295	332	103	29	18	66	66	0.227	18.266000000000002	1.5070000000000001	501	61.77	11.4	9.1	8.35	9.2	6.01	32	13.0	8.92
1613	1079.0	235.0	13.0	18.076923076923077	16	28	0	1	3	99	4	128	218	230	53	11	11	45	45	0.133	9.915000000000003	2.952	277	78.99	9.9	6.6	5.62	6.7	6.08	21	11.4	8.37
1614	2277.0	454.0	18.0	25.22222222222222	22	70	0	0	4	213	7	203	403	439	107	24	30	79	79	0.326	15.705	1.9690000000000003	588	64.14	11.4	10.3	7.61	10.8	6.51	46	11.4	11.14
1615	1534.0	322.0	13.0	24.76923076923077	26	50	0	6	3	147	6	129	252	290	68	15	25	67	67	0.674	10.608999999999998	1.717	406	51.62	14.0	13.0	8.25	13.7	6.49	26	14.0	12.74
1616	2336.0	468.0	19.0	24.63157894736842	23	77	0	0	23	171	10	218	415	456	120	48	20	69	69	0.199	14.308000000000002	4.493	606	48.88	14.6	14.0	10.51	16.8	7.69	64	22.333333333333332	15.26
1617	3993.0	787.0	36.0	21.86111111111111	36	126	0	0	0	365	9	298	636	739	154	64	43	150	150	0.719	31.228999999999992	4.0520000000000005	1008	66.88	11.7	9.2	7.72	9.8	6.07	65	12.0	10.1
1618	2367.0	506.0	24.0	21.083333333333332	22	69	0	6	19	217	10	235	460	495	104	29	39	84	84	0.733	20.177	3.09	592	78.08	9.5	7.0	7.02	8.2	6.3	49	8.142857142857142	8.66
1619	1993.0	440.0	27.0	16.296296296296298	13	50	0	3	22	177	3	197	395	424	95	15	26	82	82	0.44399999999999995	22.183	4.372999999999999	482	82.34	9.4	5.3	6.31	6.2	5.49	27	7.571428571428571	7.01
1620	1691.0	355.0	17.0	20.88235294117647	14	52	0	0	18	161	6	125	243	280	66	21	12	66	66	0.09	14.988999999999999	1.9210000000000003	422	77.98	10.7	7.0	7.2	8.4	5.41	17	7.428571428571429	8.2
1621	2527.0	483.0	33.0	14.636363636363637	38	103	0	0	6	188	5	218	410	453	119	30	28	104	104	3.008	29.255	0.736	627	66.44	10.3	7.3	9.91	8.4	6.29	54	10.333333333333334	7.1
1622	1547.0	319.0	18.0	17.72222222222222	16	43	2	1	14	119	4	182	299	315	83	24	15	52	52	1.724	14.581000000000003	1.6960000000000002	381	71.95	9.8	7.2	8.23	8.5	6.45	35	6.5	8.37
1623	2616.0	540.0	35.0	15.428571428571429	24	93	0	0	26	218	11	207	449	508	118	27	31	90	90	0.276	27.47000000000001	7.254000000000001	661	73.78	10.0	6.5	7.47	7.0	5.82	44	6.111111111111111	7.53
1624	2572.0	556.0	31.0	17.93548387096774	32	61	1	3	12	270	6	220	472	528	90	26	33	115	115	0.337	24.59	6.0729999999999995	644	79.7	9.6	6.3	5.45	6.2	5.66	38	7.571428571428571	8.49
1625	2828.0	571.0	26.0	21.96153846153846	25	104	0	2	26	235	18	240	504	554	145	26	25	93	93	1.9069999999999998	21.134999999999994	2.958	722	65.96	12.3	9.5	8.47	11.1	6.57	59	12.2	10.81
1626	1732.0	369.0	21.0	17.571428571428573	21	46	0	0	0	158	6	182	326	355	75	23	25	77	77	0.46399999999999997	17.329	3.207	436	79.6	9.3	6.4	5.68	6.3	5.87	30	8.833333333333334	7.98
1627	2276.0	505.0	34.0	14.852941176470589	43	57	9	7	19	219	6	190	419	479	67	27	41	115	115	1.438	25.637999999999998	6.9239999999999995	563	83.76	9.1	4.8	6.02	5.5	5.54	34	13.0	6.76
1628	1283.0	263.0	14.0	18.785714285714285	24	55	0	0	13	92	7	139	229	248	78	16	7	41	41	0.579	10.899	2.521	339	63.7	11.9	8.4	8.81	8.8	7.32	41	8.666666666666666	9.97
